id,name,category,ingredient,recipe
345,두부참치배추롤,"['간식', '안주', '메인요리']","[['알배추', '15장'], ['두부', '1모(300g)'], ['참치', '2캔(170g)'], ['달걀', '2개'], ['굴소스', '1큰술'], ['참기름', '약간'], ['식용유', '약간'], ['소금', '약간'], ['후추', '약간'], ['간장', '1+1/2큰술'], ['물', '1큰술'], ['맛술', '1/2큰술'], ['식초', '1/2큰술'], ['설탕', '1/2큰술']]","['알배추는 밑동을 자르고 잎을 떼어내 깨끗이 씻어주세요.', '찜기에 물이 끓어오르면 알배추 잎을 올려 7~8분 정도 쪄주세요. 찐 알배추 잎은 채반에서 한 김 식혀주세요. (tip. 알배추는 흰 부분이 살짝 투명해지도록 적당히 익혀주세요)', '달군 팬에 두부를 으깨어 수분을 날리면서 볶다가 소금과 후추를 약간 넣어주세요. 기름을 뺀 참치를 넣어 볶다가 굴소스를 넣고 섞어주세요. 마지막으로 참기름을 둘러 마무리해 주세요.', '그릇에 알배추 잎을 펼치고 볶은 속재료를 올려 돌돌 말아 주세요. (tip. 알배추의 밑동 부분에 속 재료를 놓고 돌돌 말다가 양옆을 안쪽으로 접어 말아주세요)', '그릇에 달걀을 풀고 소금을 약간 넣어 달걀물을 준비해 주세요. 배추롤에 달걀물을 입혀준 후 달군 팬에 식용유를 둘러 구워주세요. (tip. 배추롤의 모든 면이 골고루 익도록 잘 굴려주세요)', '완성된 두부참치배추롤은 양념장을 곁들여 맛있게 즐겨주세요.']"
346,솜사탕 딸기 스무디,"['초대요리', '간식', '간단요리']","[['딸기', '8개'], ['우유', '1컵'], ['연유', '1큰술'], ['얼음', '1컵'], ['생크림', '1컵'], ['설탕', '2큰술'], ['딸기 솜사탕', '적당량'], ['스프링클', '약간']]","['솜사탕 기계로 솜사탕을 만들어주세요. (솜사탕 기계가 없을 경우 시중에 판매하는 솜사탕을 활용해 만들어주세요)', '볼에 생크림과 설탕을 넣어 휘핑기로 묽게 휘핑을 해주세요.', '믹서에 딸기와 우유, 얼음, 연유를 넣고 곱게 갈아주세요.', '딸기 우유를 80% 채우고, 나머지는 휘핑크림으로 채워 넣어주세요.', '장식용 솜사탕과 스프링클을 뿌려 완성해 주세요.']"
347,양배추 샤브샤브,"['간단요리', '메인요리']","[['양배추', '1/2통(600g)'], ['대파', '1/2대'], ['우삼겹', '200g'], ['물', '500ml'], ['쯔유', '2큰술'], ['간장', '1큰술'], ['연겨자', '1/2큰술'], ['올리고당', '1/2큰술'], ['설탕', '1/2큰술']]","['깨끗이 씻은 양배추는 심지를 잘라내고 채칼로 얇게 채썰어 주세요. 대파는 얇게 채썰어 준비해 주세요. (tip. 파는 둥글게 또는 길게 썰어주세요)', '양배추는 물에 5분 정도 담갔다가 채반에 물기를 빼주세요. (tip. 양배추의 베타카로틴 성분을 지키기 위해 식초를 넣지 않은 물에 담가주세요)', '볼에 소스 재료를 담아 잘 섞어주세요.', '냄비에 물과 대파를 넣고 끓여주세요. 물이 끓어오르면 쯔유를 넣고 섞어주세요.  (tip. 쯔유가 없다면 간장 1큰술, 맛술 1큰술, 설탕 1큰술을 넣어주세요)', '육수에 양배추를 넣고 2~3분 정도 끓이다가 우삼겹을 넣어 익혀주세요. (tip. 우삼겹 대신 대패삼겹살, 소고기 목살 등 취향에 맞게 넣어도 좋아요) (tip. 양배추는 너무 오래 끓이지 않고 아삭한 식감일 때 먹어야 맛있어요)', '우삼겹과 양배추를 소스에 찍어 맛있게 즐겨주세요.']"
348,우엉솥밥,"['메인요리', '초대요리', '다이어트', '채식']","[['쌀', '1컵'], ['우엉', '1대(150g)'], ['표고버섯', '2개'], ['들기름', '약간'], ['통깨', '약간'], ['식초', '1큰술'], ['쪽파', '2대'], ['채수', '1컵'], ['간장', '1큰술'], ['청주', '1큰술'], ['설탕', '1큰술'], ['다진마늘', '1작은술'], ['후춧가루', '약간']]","['깨끗이 씻은 우엉은 지저분한 부분을 솔로 문질러 흐르는 물에 씻어주세요. 필러로 슬라이스한 후 식초물에 10분 정도 담가주세요. (tip. 우엉을 식초물에 살짝 데치거나 담갔다가 사용하면 갈변현상도 막고 우엉의 아린 맛도 줄일 수 있어요)', '슬라이스 후 남은 우엉과 표고버섯은 굵게 다지고 쪽파는 송송 썰어주세요.', '볼에 양념을 섞어주세요. 슬라이스한 우엉에 양념을 넣고 조물조물 버무려 10분간 재워주세요.', '냄비에 불린 쌀과 다진 우엉과 표고, 채수를 넣고 밥을 지어주세요. 센불에서 물이 끓으면 불을 가장 약하게 줄이고 14분간 익혀주세요. (tip. 쌀은 가볍게 씻어 30분 정도 불려 준비해주세요. 현미는 반나절 정도 불려주세요)', '달군 팬에 들기름을 두르고 재워둔 우엉을 넣고 볶아주세요.', '밥이 익으면 볶아둔 우엉을 밥위에 올리고 뚜껑을 닫아 10분간 뜸을 들여 완성해주세요.', '쪽파와 깨를 뿌려 맛있게 즐겨주세요.']"
349,뿌리채소덮밥,"['메인요리', '초대요리', '채식']","[['연근', '1/2개(120g)'], ['우엉', '2/3개(100g)'], ['찹쌀가루', '1큰술'], ['식용유', '1/2컵'], ['치커리', '1장'], ['방울토마토', '2개'], ['참기름', '약간'], ['통깨', '약간'], ['밥', '1공기'], ['물', '3큰술'], ['간장', '1큰술'], ['맛술', '1큰술'], ['설탕', '1큰술'], ['다진마늘', '1작은술'], ['생강가루', '약간']]","['우엉은 지저분한 부분을 칼로 긁어 흐르는 물로 씻어주세요. 0.5센치 두께로 썬 후 식초물에 10분 정도 담가주세요. 연근은 깨끗이 씻은 후 필러로 껍질을 벗기고,  0.5센치 두께로 썬 후 식초물에 담가주세요. (tip. 우엉을 식초물에 살짝 데치거나 담갔다가 사용하면 갈변현상도 막고 우엉의 아린 맛도 줄일 수 있어요)', '우엉과 연근을 깨끗한 천 위에 올려 물기를 제거해 주세요', '찹쌀가루에 우엉과 연근에 골고루 묻혀주세요.', '170도로 달군 기름에 우엉과 연근을 튀긴 후 채반에 받쳐 식혀주세요.', '냄비에 양념 재료를 넣어 조린 후 튀긴 우엉과 연근을 넣고 골고루 섞어주세요.', '볼에 밥을 담고 조린 우엉과 연근을 올린 후 치커리와 방울토마토를 곁들여 맛있게 즐겨주세요.']"
350,단호박 쉐이크,"['간식', '간단요리', '다이어트', '채식']","[['미니 단호박', '1개(200g)'], ['불린 캐슈넛', '1/3컵'], ['순두부', '1/2개'], ['물', '1/2컵'], ['올리고당(생략가능)', '1큰술'], ['소금', '2꼬집']]","['단호박을 2등분 한 후 씨와 껍질을 제거하고 찜통 또는 냄비에 10~12분간 쪄주세요. (tip. 단호박은 으깨질 정도로 푹 익히는것이 좋아요)  (tip. 찜기가 없다면 손질한 단호박을 전자레인지에서 5분간 조리해주세요)', '믹서에 단호박과 나머지 재료를 넣고 갈아주세요.', '완성된 쉐이크를 컵에 담아 맛있게 즐겨주세요.']"
351,참치감자조림,"['간단요리', '한식', '밑반찬']","[['감자', '3개(400g)'], ['참치캔', '1개(135g)'], ['양파', '1개'], ['청양고추', '2개'], ['대파', '1/2대'], ['물', '1컵'], ['후춧가루', '약간'], ['통깨', '약간'], ['간장', '1큰술'], ['고추장', '2큰술'], ['고춧가루', '1큰술'], ['된장', '1작은술'], ['맛술', '2큰술'], ['설탕', '1큰술'], ['다진 마늘', '1큰술'], ['후춧가루', '약간']]","['감자는 껍질을 제거하고 2센치 두께로 썬 후 찬물에 담가 전분기를 빼주세요. 양파는 한 입 크기로 썰고 청양고추와 대파는 어슷하게 썰어주세요. 볼에 양념 재료를 넣어 섞어주세요.', '달군 팬에 감자와 양파, 참치를 넣고 중간 불에서 3분 정도 볶아주세요. 후추를 뿌려주세요. (tip. 레시피에는 참치 기름으로 볶았지만, 기호에 따라 참치 기름을 식용유로 대체해도 좋아요)', '감자가 반쯤 투명하게 익으면  양념 재료와 청양고추, 물을 넣어 중간불에서 뚜껑을 닫고 10분 정도 감자를 익히며 조려주세요.  (tip. 감자의 수분 상태에 따라 물을 가감해 주세요)', '감자가 익으면 대파를 넣은 후 통깨를 뿌려 마무리해 주세요.']"
352,감자채볶음,"['간단요리', '한식', '밑반찬']","[['감자', '2개(300g)'], ['당근', '1/3개'], ['양파', '1/4개'], ['통깨', '약간'], ['식용유', '적당량'], ['다진 마늘', '1/2작은술'], ['소금', '1/4작은술']]","['감자는 껍질을 벗기고 채칼을 이용해 3mm 정도로 채 썰어주세요. 감자가 부서지지 않도록 찬물에 살살 헹궈 전분질을 빼고 물에 5분 정도 담갔다가 체에 밭쳐 물기를 빼주세요. (tip. 채칼을 활용하면 일정한 두께로 썰어져 균일하게 익힐 수 있어요) (tip. 채칼을 사용할 때는 안전에 유의해 주세요) (tip. 찬물에 헹궈 충분히 전분질을 빼야 진득하지 않게 완성돼요)', '당근은 감자와 같은 두께로 채썰고 양파는 얇게 썰어주세요. (tip. 단단한 당근은 슬라이서를 이용해 균일한 두께로 썬 후 칼로 일정한 두께로 썰어주세요)', '달군 팬에 기름을 넉넉히 두르고 다진 마늘을 넣고 볶아주세요. 양파, 당근, 감자를 넣어 중간불에서 볶아주세요.', '감자가 투명해지면 소금을 넣어 간을 맞춰주세요.', '마지막에 통깨를 뿌려 완성해 주세요.']"
353,간단 잡채,"['한식', '메인요리']","[['건당면', '100g'], ['잡채용 돼지고기', '100g'], ['표고버섯', '3개'], ['부추', '반줌'], ['당근', '1/2개'], ['양파', '1/2개'], ['통깨', '2큰술'], ['참기름', '1큰술'], ['후춧가루', '약간'], ['물', '2컵'], ['진간장', '2+1/2큰술'], ['흑설탕(또는 설탕)', '1큰술'], ['식용유', '1큰술']]","['건당면은 찬물에 담가 30분정도 불려주세요.', '당근, 표고, 양파는 채를 썰고, 부추는 5cm 길이로 썰어주세요.', '냄비에 양념 재료를 넣고 중불에서 끓이다가 설탕이 녹으면 불린 당면과 돼지고기, 표고버섯을 넣고 후추를 뿌려 2~3분간 끓여주세요.  (tip. 흑설탕은 잡채의 색을 더욱 맛있게 보이게 해줘요. 흑설탕이 없다면 일반 설탕을 사용해도 괜찮아요)', '당면이 반 이상 익었을때 양파와 당근을 넣고 섞은 후 뚜껑을 덮어 3분간 익혀주세요. 불을 끄고 부추와 통깨와 참기름을 넣어 가볍게 섞어주세요.', '완성된 잡채를 접시에 담아 맛있게 즐겨주세요.']"
354,감자수제비,"['간단요리', '한식', '메인요리']","[['멸치다시육수', '7컵'], ['감자', '2개(300g)'], ['애호박', '1/3개'], ['당근', '약간'], ['대파', '약간'], ['밀가루', '1+1/2컵'], ['물', '1/2컵'], ['소금', '1작은술'], ['국간장', '1큰술'], ['소금', '2꼬집'], ['후추', '약간'], ['간장', '3큰술'], ['멸치액젓', '1/2큰술'], ['송송 썬 청양고추', '2개'], ['다진 마늘', '1작은술'], ['설탕', '1/2큰술']]","['반죽을 위해 물에 소금을 넣어 소금물을 만들어주세요. 볼에 밀가루와 소금물을 섞어 잘 치대어 손으로 반죽해 주세요. 랩을 씌워 냉장고에서 20분 정도 숙성시켜주세요.   (tip. 약간 진 느낌으로 손에 달라붙는 정도의 반죽이 좋아요) (tip. 반죽은 냉장고에서 하루 정도 숙성시키면 더 얇게 뜯을 수 있어요)', '감자와 애호박은 반달 모양으로 썰고 당근은 얇게 채썰어주세요. 대파는 어슷썰어주세요.  (tip. 감자는 도톰하게 썰어주세요)', '냄비에 멸치다시육수를 넣고 끓으면, 국물 양념 재료를 넣고 숙성된 반죽을 한 입 크기로 얇게 뜯어 넣어주세요. 감자와 애호박, 당근을 넣고 팔팔 끓여주세요.', '반죽이 익을 때까지 8~10분 정도 끓이다가 마지막에 대파를 넣고 한소끔 끓여 완성해 주세요.', '수제비를 그릇에 담고 땡초 양념장을 곁들여 맛있게 즐겨주세요.']"
355,멸치육수 떡국,"['한식', '메인요리']","[['떡국용 떡', '300g'], ['대파', '1/2대'], ['달걀', '1개'], ['국간장', '1큰술'], ['소금', '2꼬집'], ['후춧가루', '약간'], ['통깨', '약간'], ['물', '5컵(1L)'], ['멸치', '10마리'], ['다시마', '6cm*6cm']]","['떡은 20분 정도 물에 불려 준비해 주세요. (tip. 떡국용 떡은 떡집에서 구입하면 훨씬 쫄깃하고 맛있답니다)', '다시마는 젖은 수건으로 살짝 닦아주고, 멸치는 내장을 제거하여 냄비에 볶아주세요. 냄비에 물, 다시마를 넣고 5분간 끓이다가 다시마를 건져내고 10분간 더 끓인 후 체에 걸러 주세요.', '대파는 송송 썰어주세요. 볼에 달걀을 풀어 준비해 주세요.', '냄비에 육수를 넣고 끓인 후 떡을 넣고 5분 정도 더 끓여주세요. 국간장으로 간을 하고 모자란 간은 소금을 약간 넣어주세요.  (tip. 떠오르는 거품을 제거하면 국물이 깔끔해져요)', '그릇에 떡을 먼저 건져내 담은 후 센불로 육수를 끓여주세요. 풀어 놓은 달걀을 넣고 바로 불을 꺼주세요.  (tip. 달걀을 풀어준 후 섞지 않아야 국물이 깔끔해요)', '담아둔 떡에 육수를 붓고 후춧가루와 대파, 통깨를 뿌려 완성해주세요.']"
356,스크램블 에그,"['간식', '간단요리']","[['달걀', '3개'], ['우유', '2큰술'], ['버터', '1큰술'], ['소금', '1꼬집']]","['볼에 달걀을 넣고 우유와 소금을 더해 잘 섞어주세요.', '팬을 중약불로 달군 후 버터를 녹여주세요. 달걀물을 프라이팬에 붓고 40초~1분간 기다려주세요. (tip. 달라붙지 않는 코팅팬을 사용하면 좋아요. 여기서 시간은 팬의 종류나 불의 세기에 따라 달라질 수 있어요)', '실리콘 주걱을 활용해 테두리에서 안으로 달걀을 밀어주세요. 가운데 부분에 덩어리지는 것이 보이면 한 바퀴 돌려가며 반복해 주세요.', '달걀의 표면이 부드럽고 반짝일 때 불을 끄고 그릇에 조심스럽게 담아주세요. (tip. 팬 위에서 완전히 익히지 않고 그릇에 옮겨 온기로 마지막까지 익혀주세요)']"
357,된장찌개,"['한식', '메인요리']","[['시판 된장', '2큰술'], ['쌀뜨물(또는 생수)', '2컵'], ['다진 마늘', '1/2작은술'], ['육수용 멸치', '4마리'], ['애호박', '1/2개'], ['양파', '1/4개'], ['감자', '1/2개'], ['대파', '1/4대'], ['청양고추', '1개'], ['홍고추', '1/2개'], ['두부', '1/2모']]","['애호박, 양파, 감자, 두부는 먹기 좋은 크기로 잘라 준비해주세요. 청양고추, 홍고추, 대파는 어슷 썰어주세요.  (tip. 감자를 넣으면 국물이 전분기로 인해 끈적해질 수 있어요. 전분기가 싫다면 감자를 찬물에 10분 정도 담근 후 사용해 주세요)', '냄비에 육수용 멸치를 넣고 약불에서 2~3분 정도 볶다가 쌀뜨물을 붓고 끓여주세요.  (tip. 멸치는 통으로 사용해도 괜찮지만, 취향에 따라 머리와 내장, 가시를 제거하고 사용해주세요)', '육수가 끓으면 감자를 넣고 1분간 끓이다가 양파, 애호박, 간마늘, 된장을 넣고 5분간 끓여주세요. 마지막으로 대파, 청양고추, 홍고추를 넣어 끓이다가 두부를 넣고 1분간 끓여 완성해주세요. (tip. 된장에 따라 간이 다를 수 있으니 양을 조절해주세요)']"
358,사골 떡국,"['한식', '메인요리']","[['떡국용 떡', '300g'], ['시판용 사골육수', '3컵'], ['물', '1컵'], ['대파', '1/2대'], ['달걀', '1개'], ['간마늘', '1큰술'], ['국간장', '1큰술'], ['소금', '약간'], ['후춧가루', '약간'], ['김가루(생략 가능)', '약간'], ['깨소금(생략 가능)', '약간'], ['달걀', '1개'], ['소금', '약간']]","['떡은 20분정도 물에 불려 준비해 주세요. (tip. 떡국용 떡은 떡집에서 구입하면 훨씬 쫄깃하고 맛있답니다)', '달걀은 약간의 소금을 넣어 지단을 부쳐 가늘게 채를 썰어주세요.', '냄비에 사골육수와 물을 넣고 끓여주세요. 육수가 끓어오르면 떡을 넣고 5분 정도 끓여주세요. 간마늘과 국간장, 소금으로 간을 해주세요.  (tip. 시판용 사골육수는 품목에 따라 다를 수 있으니 맛을 본 후 물과 소금의 양을 조절해 주세요) (tip. 국간장이 없다면 소금으로만 간을 맞추어도 괜찮아요)', '완성된 떡국을 그릇에 담고 후춧가루와  김가루, 송송썬 대파, 달걀 지단을 뿌려 완성해주세요.']"
